issue_time,target_time,source_time,source_observed_at,price_forecast,method
2025-02-01T00:00:00,2025-02-01T00:10:00,2025-01-25T00:10:00,2025-01-25T00:20:00,0.3426842818428184,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T00:20:00,2025-01-25T00:20:00,2025-01-25T00:30:00,0.3583642276422764,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T00:30:00,2025-01-25T00:30:00,2025-01-25T00:40:00,0.3347457994579946,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T00:40:00,2025-01-25T00:40:00,2025-01-25T00:50:00,0.3285493224932249,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T00:50:00,2025-01-25T00:50:00,2025-01-25T01:00:00,0.3537168021680217,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T01:00:00,2025-01-25T01:00:00,2025-01-25T01:10:00,0.3815539295392954,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T01:10:00,2025-01-25T01:10:00,2025-01-25T01:20:00,0.3715482384823848,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T01:20:00,2025-01-25T01:20:00,2025-01-25T01:30:00,0.3579352303523035,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T01:30:00,2025-01-25T01:30:00,2025-01-25T01:40:00,0.3620869918699187,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T01:40:00,2025-01-25T01:40:00,2025-01-25T01:50:00,0.37044281842818433,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T01:50:00,2025-01-25T01:50:00,2025-01-25T02:00:00,0.36022357723577236,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T02:00:00,2025-01-25T02:00:00,2025-01-25T02:10:00,0.340679674796748,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T02:10:00,2025-01-25T02:10:00,2025-01-25T02:20:00,0.3453710027100271,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T02:20:00,2025-01-25T02:20:00,2025-01-25T02:30:00,0.36883062330623306,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T02:30:00,2025-01-25T02:30:00,2025-01-25T02:40:00,0.38878509485094853,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T02:40:00,2025-01-25T02:40:00,2025-01-25T02:50:00,0.38689647696476964,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T02:50:00,2025-01-25T02:50:00,2025-01-25T03:00:00,0.38789512195121945,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T03:00:00,2025-01-25T03:00:00,2025-01-25T03:10:00,0.40337452574525745,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T03:10:00,2025-01-25T03:10:00,2025-01-25T03:20:00,0.4198138211382114,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T03:20:00,2025-01-25T03:20:00,2025-01-25T03:30:00,0.41942655826558267,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T03:30:00,2025-01-25T03:30:00,2025-01-25T03:40:00,0.4080094850948509,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T03:40:00,2025-01-25T03:40:00,2025-01-25T03:50:00,0.4074815718157181,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T03:50:00,2025-01-25T03:50:00,2025-01-25T04:00:00,0.40595338753387533,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T04:00:00,2025-01-25T04:00:00,2025-01-25T04:10:00,0.3999712737127371,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T04:10:00,2025-01-25T04:10:00,2025-01-25T04:20:00,0.40014498644986446,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T04:20:00,2025-01-25T04:20:00,2025-01-25T04:30:00,0.4050951219512195,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T04:30:00,2025-01-25T04:30:00,2025-01-25T04:40:00,0.4017644986449865,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T04:40:00,2025-01-25T04:40:00,2025-01-25T04:50:00,0.3840308943089431,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T04:50:00,2025-01-25T04:50:00,2025-01-25T05:00:00,0.40376747967479676,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T05:00:00,2025-01-25T05:00:00,2025-01-25T05:10:00,0.43958021680216797,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T05:10:00,2025-01-25T05:10:00,2025-01-25T05:20:00,0.4205674796747968,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T05:20:00,2025-01-25T05:20:00,2025-01-25T05:30:00,0.4241392953929539,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T05:30:00,2025-01-25T05:30:00,2025-01-25T05:40:00,0.43528780487804875,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T05:40:00,2025-01-25T05:40:00,2025-01-25T05:50:00,0.39290352303523035,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T05:50:00,2025-01-25T05:50:00,2025-01-25T06:00:00,0.5548883468834688,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T06:00:00,2025-01-25T06:00:00,2025-01-25T06:10:00,0.8360281842818428,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T06:10:00,2025-01-25T06:10:00,2025-01-25T06:20:00,0.866731165311653,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T06:20:00,2025-01-25T06:20:00,2025-01-25T06:30:00,0.8266536585365852,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T06:30:00,2025-01-25T06:30:00,2025-01-25T06:40:00,0.833651490514905,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T06:40:00,2025-01-25T06:40:00,2025-01-25T06:50:00,0.8273344173441733,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T06:50:00,2025-01-25T06:50:00,2025-01-25T07:00:00,0.8441436314363143,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T07:00:00,2025-01-25T07:00:00,2025-01-25T07:10:00,0.8729487804878048,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T07:10:00,2025-01-25T07:10:00,2025-01-25T07:20:00,0.8567024390243902,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T07:20:00,2025-01-25T07:20:00,2025-01-25T07:30:00,0.8476983739837398,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T07:30:00,2025-01-25T07:30:00,2025-01-25T07:40:00,0.8336113821138211,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T07:40:00,2025-01-25T07:40:00,2025-01-25T07:50:00,0.7761674796747967,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T07:50:00,2025-01-25T07:50:00,2025-01-25T08:00:00,0.8880159891598916,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T08:00:00,2025-01-25T08:00:00,2025-01-25T08:10:00,1.0948859078590787,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T08:10:00,2025-01-25T08:10:00,2025-01-25T08:20:00,1.0883753387533874,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T08:20:00,2025-01-25T08:20:00,2025-01-25T08:30:00,1.0181929539295393,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T08:30:00,2025-01-25T08:30:00,2025-01-25T08:40:00,0.995189159891599,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T08:40:00,2025-01-25T08:40:00,2025-01-25T08:50:00,0.9826569105691056,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T08:50:00,2025-01-25T08:50:00,2025-01-25T09:00:00,0.9827476964769647,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T09:00:00,2025-01-25T09:00:00,2025-01-25T09:10:00,0.9967067750677506,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T09:10:00,2025-01-25T09:10:00,2025-01-25T09:20:00,1.0080189701897018,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T09:20:00,2025-01-25T09:20:00,2025-01-25T09:30:00,0.9808747967479675,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T09:30:00,2025-01-25T09:30:00,2025-01-25T09:40:00,0.9230810298102982,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T09:40:00,2025-01-25T09:40:00,2025-01-25T09:50:00,0.8973972899728997,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T09:50:00,2025-01-25T09:50:00,2025-01-25T10:00:00,0.9870124661246611,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T10:00:00,2025-01-25T10:00:00,2025-01-25T10:10:00,1.1170457994579945,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T10:10:00,2025-01-25T10:10:00,2025-01-25T10:20:00,1.1145818428184282,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T10:20:00,2025-01-25T10:20:00,2025-01-25T10:30:00,1.063291869918699,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T10:30:00,2025-01-25T10:30:00,2025-01-25T10:40:00,1.068651219512195,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T10:40:00,2025-01-25T10:40:00,2025-01-25T10:50:00,1.1099468834688346,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T10:50:00,2025-01-25T10:50:00,2025-01-25T11:00:00,0.8614929539295393,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T11:00:00,2025-01-25T11:00:00,2025-01-25T11:10:00,0.46279132791327915,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T11:10:00,2025-01-25T11:10:00,2025-01-25T11:20:00,0.40931382113821135,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T11:20:00,2025-01-25T11:20:00,2025-01-25T11:30:00,0.46859186991869917,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T11:30:00,2025-01-25T11:30:00,2025-01-25T11:40:00,0.4610666666666667,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T11:40:00,2025-01-25T11:40:00,2025-01-25T11:50:00,0.4410639566395663,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T11:50:00,2025-01-25T11:50:00,2025-01-25T12:00:00,0.4336108401084011,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T12:00:00,2025-01-25T12:00:00,2025-01-25T12:10:00,0.43616802168021684,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T12:10:00,2025-01-25T12:10:00,2025-01-25T12:20:00,0.43205799457994576,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T12:20:00,2025-01-25T12:20:00,2025-01-25T12:30:00,0.4191284552845529,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T12:30:00,2025-01-25T12:30:00,2025-01-25T12:40:00,0.39527344173441736,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T12:40:00,2025-01-25T12:40:00,2025-01-25T12:50:00,0.384750135501355,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T12:50:00,2025-01-25T12:50:00,2025-01-25T13:00:00,0.5207420054200542,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T13:00:00,2025-01-25T13:00:00,2025-01-25T13:10:00,0.7290482384823848,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T13:10:00,2025-01-25T13:10:00,2025-01-25T13:20:00,0.7808723577235772,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T13:20:00,2025-01-25T13:20:00,2025-01-25T13:30:00,0.7634308943089431,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T13:30:00,2025-01-25T13:30:00,2025-01-25T13:40:00,0.7597680216802167,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T13:40:00,2025-01-25T13:40:00,2025-01-25T13:50:00,0.7786691056910569,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T13:50:00,2025-01-25T13:50:00,2025-01-25T14:00:00,0.8711254742547425,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T14:00:00,2025-01-25T14:00:00,2025-01-25T14:10:00,1.0074105691056912,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T14:10:00,2025-01-25T14:10:00,2025-01-25T14:20:00,1.0862260162601625,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T14:20:00,2025-01-25T14:20:00,2025-01-25T14:30:00,1.0934628726287263,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T14:30:00,2025-01-25T14:30:00,2025-01-25T14:40:00,1.1143384823848237,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T14:40:00,2025-01-25T14:40:00,2025-01-25T14:50:00,1.1980574525745258,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T14:50:00,2025-01-25T14:50:00,2025-01-25T15:00:00,0.9713146341463413,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T15:00:00,2025-01-25T15:00:00,2025-01-25T15:10:00,0.5717097560975609,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T15:10:00,2025-01-25T15:10:00,2025-01-25T15:20:00,0.547660433604336,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T15:20:00,2025-01-25T15:20:00,2025-01-25T15:30:00,0.6348571815718157,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T15:30:00,2025-01-25T15:30:00,2025-01-25T15:40:00,0.6530555555555555,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T15:40:00,2025-01-25T15:40:00,2025-01-25T15:50:00,0.6851159891598917,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T15:50:00,2025-01-25T15:50:00,2025-01-25T16:00:00,0.69480027100271,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T16:00:00,2025-01-25T16:00:00,2025-01-25T16:10:00,0.690930623306233,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T16:10:00,2025-01-25T16:10:00,2025-01-25T16:20:00,0.7348089430894309,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T16:20:00,2025-01-25T16:20:00,2025-01-25T16:30:00,0.7862807588075881,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T16:30:00,2025-01-25T16:30:00,2025-01-25T16:40:00,0.8111983739837397,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T16:40:00,2025-01-25T16:40:00,2025-01-25T16:50:00,0.8108918699186992,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T16:50:00,2025-01-25T16:50:00,2025-01-25T17:00:00,0.7987983739837398,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T17:00:00,2025-01-25T17:00:00,2025-01-25T17:10:00,0.779110569105691,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T17:10:00,2025-01-25T17:10:00,2025-01-25T17:20:00,0.7577233062330623,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T17:20:00,2025-01-25T17:20:00,2025-01-25T17:30:00,0.7896764227642277,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T17:30:00,2025-01-25T17:30:00,2025-01-25T17:40:00,0.8169975609756097,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T17:40:00,2025-01-25T17:40:00,2025-01-25T17:50:00,0.7558596205962059,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T17:50:00,2025-01-25T17:50:00,2025-01-25T18:00:00,0.8998943089430895,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T18:00:00,2025-01-25T18:00:00,2025-01-25T18:10:00,1.1675170731707316,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T18:10:00,2025-01-25T18:10:00,2025-01-25T18:20:00,1.1652436314363142,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T18:20:00,2025-01-25T18:20:00,2025-01-25T18:30:00,1.1229428184281842,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T18:30:00,2025-01-25T18:30:00,2025-01-25T18:40:00,1.1460734417344172,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T18:40:00,2025-01-25T18:40:00,2025-01-25T18:50:00,1.1209021680216802,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T18:50:00,2025-01-25T18:50:00,2025-01-25T19:00:00,1.1881967479674795,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T19:00:00,2025-01-25T19:00:00,2025-01-25T19:10:00,1.3245395663956638,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T19:10:00,2025-01-25T19:10:00,2025-01-25T19:20:00,1.3453219512195123,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T19:20:00,2025-01-25T19:20:00,2025-01-25T19:30:00,1.3410029810298103,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T19:30:00,2025-01-25T19:30:00,2025-01-25T19:40:00,1.358077777777778,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T19:40:00,2025-01-25T19:40:00,2025-01-25T19:50:00,1.3482915989159892,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T19:50:00,2025-01-25T19:50:00,2025-01-25T20:00:00,1.343759620596206,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T20:00:00,2025-01-25T20:00:00,2025-01-25T20:10:00,1.3567357723577236,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T20:10:00,2025-01-25T20:10:00,2025-01-25T20:20:00,1.358051219512195,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T20:20:00,2025-01-25T20:20:00,2025-01-25T20:30:00,1.321552845528455,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T20:30:00,2025-01-25T20:30:00,2025-01-25T20:40:00,1.3207067750677506,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T20:40:00,2025-01-25T20:40:00,2025-01-25T20:50:00,1.4104663956639567,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T20:50:00,2025-01-25T20:50:00,2025-01-25T21:00:00,1.2042482384823847,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T21:00:00,2025-01-25T21:00:00,2025-01-25T21:10:00,0.8158116531165311,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T21:10:00,2025-01-25T21:10:00,2025-01-25T21:20:00,0.7706940379403795,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T21:20:00,2025-01-25T21:20:00,2025-01-25T21:30:00,0.8099241192411923,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T21:30:00,2025-01-25T21:30:00,2025-01-25T21:40:00,0.7995075880758807,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T21:40:00,2025-01-25T21:40:00,2025-01-25T21:50:00,0.834280216802168,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T21:50:00,2025-01-25T21:50:00,2025-01-25T22:00:00,0.6347230352303522,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T22:00:00,2025-01-25T22:00:00,2025-01-25T22:10:00,0.3081054200542005,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T22:10:00,2025-01-25T22:10:00,2025-01-25T22:20:00,0.28173035230352306,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T22:20:00,2025-01-25T22:20:00,2025-01-25T22:30:00,0.3361463414634146,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T22:30:00,2025-01-25T22:30:00,2025-01-25T22:40:00,0.32783414634146335,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T22:40:00,2025-01-25T22:40:00,2025-01-25T22:50:00,0.33203712737127367,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T22:50:00,2025-01-25T22:50:00,2025-01-25T23:00:00,0.330659891598916,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T23:00:00,2025-01-25T23:00:00,2025-01-25T23:10:00,0.31978807588075875,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T23:10:00,2025-01-25T23:10:00,2025-01-25T23:20:00,0.32516747967479676,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T23:20:00,2025-01-25T23:20:00,2025-01-25T23:30:00,0.33148726287262875,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T23:30:00,2025-01-25T23:30:00,2025-01-25T23:40:00,0.333119783197832,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T23:40:00,2025-01-25T23:40:00,2025-01-25T23:50:00,0.3468872628726287,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-01T23:50:00,2025-01-25T23:50:00,2025-01-26T00:00:00,0.39700758807588077,same-weekday-weighted:4
2025-02-01T00:00:00,2025-02-02T00:00:00,2025-01-26T00:00:00,2025-01-26T00:10:00,0.4582284552845528,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T00:10:00,2025-01-26T00:10:00,2025-01-26T00:20:00,0.46998509485094847,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T00:20:00,2025-01-26T00:20:00,2025-01-26T00:30:00,0.43693197831978325,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T00:30:00,2025-01-26T00:30:00,2025-01-26T00:40:00,0.40913089430894306,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T00:40:00,2025-01-26T00:40:00,2025-01-26T00:50:00,0.43832845528455283,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T00:50:00,2025-01-26T00:50:00,2025-01-26T01:00:00,0.46918482384823845,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T01:00:00,2025-01-26T01:00:00,2025-01-26T01:10:00,0.4725360433604336,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T01:10:00,2025-01-26T01:10:00,2025-01-26T01:20:00,0.4705065040650406,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T01:20:00,2025-01-26T01:20:00,2025-01-26T01:30:00,0.4759219512195122,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T01:30:00,2025-01-26T01:30:00,2025-01-26T01:40:00,0.484270460704607,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T01:40:00,2025-01-26T01:40:00,2025-01-26T01:50:00,0.48218834688346884,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T01:50:00,2025-01-26T01:50:00,2025-01-26T02:00:00,0.4789349593495935,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T02:00:00,2025-01-26T02:00:00,2025-01-26T02:10:00,0.48318319783197833,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T02:10:00,2025-01-26T02:10:00,2025-01-26T02:20:00,0.4943834688346883,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T02:20:00,2025-01-26T02:20:00,2025-01-26T02:30:00,0.5020355013550135,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T02:30:00,2025-01-26T02:30:00,2025-01-26T02:40:00,0.5006934959349594,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T02:40:00,2025-01-26T02:40:00,2025-01-26T02:50:00,0.4915750677506775,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T02:50:00,2025-01-26T02:50:00,2025-01-26T03:00:00,0.4737512195121952,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T03:00:00,2025-01-26T03:00:00,2025-01-26T03:10:00,0.46635149051490515,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T03:10:00,2025-01-26T03:10:00,2025-01-26T03:20:00,0.48963821138211383,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T03:20:00,2025-01-26T03:20:00,2025-01-26T03:30:00,0.4882512195121952,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T03:30:00,2025-01-26T03:30:00,2025-01-26T03:40:00,0.46521382113821136,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T03:40:00,2025-01-26T03:40:00,2025-01-26T03:50:00,0.4773569105691057,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T03:50:00,2025-01-26T03:50:00,2025-01-26T04:00:00,0.4897913279132792,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T04:00:00,2025-01-26T04:00:00,2025-01-26T04:10:00,0.49025772357723574,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T04:10:00,2025-01-26T04:10:00,2025-01-26T04:20:00,0.5011536585365854,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T04:20:00,2025-01-26T04:20:00,2025-01-26T04:30:00,0.49920487804878044,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T04:30:00,2025-01-26T04:30:00,2025-01-26T04:40:00,0.49429132791327907,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T04:40:00,2025-01-26T04:40:00,2025-01-26T04:50:00,0.5199720867208671,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T04:50:00,2025-01-26T04:50:00,2025-01-26T05:00:00,0.5278685636856368,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T05:00:00,2025-01-26T05:00:00,2025-01-26T05:10:00,0.5089268292682927,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T05:10:00,2025-01-26T05:10:00,2025-01-26T05:20:00,0.5064647696476965,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T05:20:00,2025-01-26T05:20:00,2025-01-26T05:30:00,0.529040108401084,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T05:30:00,2025-01-26T05:30:00,2025-01-26T05:40:00,0.518850135501355,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T05:40:00,2025-01-26T05:40:00,2025-01-26T05:50:00,0.45555447154471546,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T05:50:00,2025-01-26T05:50:00,2025-01-26T06:00:00,0.6728035230352303,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T06:00:00,2025-01-26T06:00:00,2025-01-26T06:10:00,1.0455333333333334,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T06:10:00,2025-01-26T06:10:00,2025-01-26T06:20:00,1.0872414634146341,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T06:20:00,2025-01-26T06:20:00,2025-01-26T06:30:00,1.0438918699186992,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T06:30:00,2025-01-26T06:30:00,2025-01-26T06:40:00,1.0677227642276423,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T06:40:00,2025-01-26T06:40:00,2025-01-26T06:50:00,1.0576233062330624,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T06:50:00,2025-01-26T06:50:00,2025-01-26T07:00:00,1.029937669376694,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T07:00:00,2025-01-26T07:00:00,2025-01-26T07:10:00,1.0182978319783196,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T07:10:00,2025-01-26T07:10:00,2025-01-26T07:20:00,1.0303574525745256,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T07:20:00,2025-01-26T07:20:00,2025-01-26T07:30:00,1.0291829268292683,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T07:30:00,2025-01-26T07:30:00,2025-01-26T07:40:00,0.9667197831978319,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T07:40:00,2025-01-26T07:40:00,2025-01-26T07:50:00,0.8758414634146341,same-weekday-weighted:4
2025-02-02T00:00:00,2025-02-02T07:50:00,2025-01-26T07:50:00,2025-01-26T08:00:00,1.0872420054200542,same-weekday-weighted:4
